id,case,template,whole,digit,zeros,control,layer,model,revision,template_mode,sequence_length,numeral_token_count,hard_margin,easy_margin,donor_margin,patched_margin,margin_effect,hard_correct,patched_correct,target_positions,source_positions,random_positions
causal-gen-024,24,relation_statements,125,4,3,donor_number_tokens,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,system-role,89,13,24.375,27.125,-17.5,-18.375,-42.75,True,False,"[26, 27, 28, 29, 30, 31, 32, 33, 39, 40, 41, 42, 43]","[26, 27, 28, 29, 30, 31, 32, 33, 39, 40, 41, 42, 43]","[38, 79, 14, 2, 50, 7, 70, 12, 6, 53, 82, 76, 59]"
causal-gen-024,24,relation_statements,125,4,3,donor_random_positions,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,system-role,89,13,24.375,27.125,-17.5,24.625,0.25,True,True,"[26, 27, 28, 29, 30, 31, 32, 33, 39, 40, 41, 42, 43]","[38, 79, 14, 2, 50, 7, 70, 12, 6, 53, 82, 76, 59]","[38, 79, 14, 2, 50, 7, 70, 12, 6, 53, 82, 76, 59]"
causal-gen-024,24,relation_statements,125,4,3,donor_answer_position,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,system-role,89,13,24.375,27.125,-17.5,24.5,0.125,True,True,"[26, 27, 28, 29, 30, 31, 32, 33, 39, 40, 41, 42, 43]",[88],"[38, 79, 14, 2, 50, 7, 70, 12, 6, 53, 82, 76, 59]"
causal-gen-025,25,relation_statements,126,5,3,easy_number_tokens,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,system-role,89,13,25.75,27.375,-20.25,25.125,-0.625,True,True,"[26, 27, 28, 29, 30, 31, 32, 33, 39, 40, 41, 42, 43]","[36, 37, 38, 39, 40, 41, 42, 43, 26, 27, 28, 29, 30]","[65, 60, 76, 5, 82, 48, 70, 55, 35, 15, 23, 47, 8]"
causal-gen-025,25,relation_statements,126,5,3,easy_random_positions,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,system-role,89,13,25.75,27.375,-20.25,25.375,-0.375,True,True,"[26, 27, 28, 29, 30, 31, 32, 33, 39, 40, 41, 42, 43]","[65, 60, 76, 5, 82, 48, 70, 55, 35, 15, 23, 47, 8]","[65, 60, 76, 5, 82, 48, 70, 55, 35, 15, 23, 47, 8]"
causal-gen-025,25,relation_statements,126,5,3,easy_answer_position,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,system-role,89,13,25.75,27.375,-20.25,25.625,-0.125,True,True,"[26, 27, 28, 29, 30, 31, 32, 33, 39, 40, 41, 42, 43]",[88],"[65, 60, 76, 5, 82, 48, 70, 55, 35, 15, 23, 47, 8]"
causal-gen-025,25,relation_statements,126,5,3,donor_number_tokens,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,system-role,89,13,25.75,27.375,-20.25,-20.375,-46.125,True,False,"[26, 27, 28, 29, 30, 31, 32, 33, 39, 40, 41, 42, 43]","[26, 27, 28, 29, 30, 31, 32, 33, 39, 40, 41, 42, 43]","[65, 60, 76, 5, 82, 48, 70, 55, 35, 15, 23, 47, 8]"
causal-gen-025,25,relation_statements,126,5,3,donor_random_positions,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,system-role,89,13,25.75,27.375,-20.25,25.875,0.125,True,True,"[26, 27, 28, 29, 30, 31, 32, 33, 39, 40, 41, 42, 43]","[65, 60, 76, 5, 82, 48, 70, 55, 35, 15, 23, 47, 8]","[65, 60, 76, 5, 82, 48, 70, 55, 35, 15, 23, 47, 8]"
causal-gen-025,25,relation_statements,126,5,3,donor_answer_position,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,system-role,89,13,25.75,27.375,-20.25,26.0,0.25,True,True,"[26, 27, 28, 29, 30, 31, 32, 33, 39, 40, 41, 42, 43]",[88],"[65, 60, 76, 5, 82, 48, 70, 55, 35, 15, 23, 47, 8]"
causal-gen-026,26,relation_statements,127,6,3,easy_number_tokens,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,system-role,89,13,25.25,27.0,-16.875,24.625,-0.625,True,True,"[26, 27, 28, 29, 30, 31, 32, 33, 39, 40, 41, 42, 43]","[36, 37, 38, 39, 40, 41, 42, 43, 26, 27, 28, 29, 30]","[46, 36, 68, 52, 15, 16, 59, 87, 21, 81, 69, 2, 48]"
causal-gen-026,26,relation_statements,127,6,3,easy_random_positions,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,system-role,89,13,25.25,27.0,-16.875,23.125,-2.125,True,True,"[26, 27, 28, 29, 30, 31, 32, 33, 39, 40, 41, 42, 43]","[46, 36, 68, 52, 15, 16, 59, 87, 21, 81, 69, 2, 48]","[46, 36, 68, 52, 15, 16, 59, 87, 21, 81, 69, 2, 48]"
causal-gen-026,26,relation_statements,127,6,3,easy_answer_position,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,system-role,89,13,25.25,27.0,-16.875,25.25,0.0,True,True,"[26, 27, 28, 29, 30, 31, 32, 33, 39, 40, 41, 42, 43]",[88],"[46, 36, 68, 52, 15, 16, 59, 87, 21, 81, 69, 2, 48]"
causal-gen-026,26,relation_statements,127,6,3,donor_number_tokens,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,system-role,89,13,25.25,27.0,-16.875,-16.5,-41.75,True,False,"[26, 27, 28, 29, 30, 31, 32, 33, 39, 40, 41, 42, 43]","[26, 27, 28, 29, 30, 31, 32, 33, 39, 40, 41, 42, 43]","[46, 36, 68, 52, 15, 16, 59, 87, 21, 81, 69, 2, 48]"
causal-gen-026,26,relation_statements,127,6,3,donor_random_positions,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,system-role,89,13,25.25,27.0,-16.875,25.5,0.25,True,True,"[26, 27, 28, 29, 30, 31, 32, 33, 39, 40, 41, 42, 43]","[46, 36, 68, 52, 15, 16, 59, 87, 21, 81, 69, 2, 48]","[46, 36, 68, 52, 15, 16, 59, 87, 21, 81, 69, 2, 48]"
causal-gen-026,26,relation_statements,127,6,3,donor_answer_position,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,system-role,89,13,25.25,27.0,-16.875,25.25,0.0,True,True,"[26, 27, 28, 29, 30, 31, 32, 33, 39, 40, 41, 42, 43]",[88],"[46, 36, 68, 52, 15, 16, 59, 87, 21, 81, 69, 2, 48]"
causal-gen-027,27,relation_statements,128,7,3,easy_number_tokens,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,system-role,89,13,23.625,26.75,-20.75,23.5,-0.125,True,True,"[26, 27, 28, 29, 30, 31, 32, 33, 39, 40, 41, 42, 43]","[36, 37, 38, 39, 40, 41, 42, 43, 26, 27, 28, 29, 30]","[3, 21, 75, 80, 76, 44, 65, 6, 55, 37, 61, 57, 1]"
causal-gen-027,27,relation_statements,128,7,3,easy_random_positions,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,system-role,89,13,23.625,26.75,-20.75,23.0,-0.625,True,True,"[26, 27, 28, 29, 30, 31, 32, 33, 39, 40, 41, 42, 43]","[3, 21, 75, 80, 76, 44, 65, 6, 55, 37, 61, 57, 1]","[3, 21, 75, 80, 76, 44, 65, 6, 55, 37, 61, 57, 1]"
causal-gen-027,27,relation_statements,128,7,3,easy_answer_position,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,system-role,89,13,23.625,26.75,-20.75,23.75,0.125,True,True,"[26, 27, 28, 29, 30, 31, 32, 33, 39, 40, 41, 42, 43]",[88],"[3, 21, 75, 80, 76, 44, 65, 6, 55, 37, 61, 57, 1]"
causal-gen-027,27,relation_statements,128,7,3,donor_number_tokens,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,system-role,89,13,23.625,26.75,-20.75,-20.5,-44.125,True,False,"[26, 27, 28, 29, 30, 31, 32, 33, 39, 40, 41, 42, 43]","[26, 27, 28, 29, 30, 31, 32, 33, 39, 40, 41, 42, 43]","[3, 21, 75, 80, 76, 44, 65, 6, 55, 37, 61, 57, 1]"
causal-gen-027,27,relation_statements,128,7,3,donor_random_positions,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,system-role,89,13,23.625,26.75,-20.75,23.75,0.125,True,True,"[26, 27, 28, 29, 30, 31, 32, 33, 39, 40, 41, 42, 43]","[3, 21, 75, 80, 76, 44, 65, 6, 55, 37, 61, 57, 1]","[3, 21, 75, 80, 76, 44, 65, 6, 55, 37, 61, 57, 1]"
causal-gen-027,27,relation_statements,128,7,3,donor_answer_position,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,system-role,89,13,23.625,26.75,-20.75,23.75,0.125,True,True,"[26, 27, 28, 29, 30, 31, 32, 33, 39, 40, 41, 42, 43]",[88],"[3, 21, 75, 80, 76, 44, 65, 6, 55, 37, 61, 57, 1]"
causal-gen-028,28,relation_statements,129,8,3,easy_number_tokens,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,system-role,89,13,24.25,26.75,-26.75,24.25,0.0,True,True,"[26, 27, 28, 29, 30, 31, 32, 33, 39, 40, 41, 42, 43]","[36, 37, 38, 39, 40, 41, 42, 43, 26, 27, 28, 29, 30]","[57, 7, 3, 1, 80, 18, 68, 61, 35, 81, 79, 67, 16]"
causal-gen-028,28,relation_statements,129,8,3,easy_random_positions,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,system-role,89,13,24.25,26.75,-26.75,24.125,-0.125,True,True,"[26, 27, 28, 29, 30, 31, 32, 33, 39, 40, 41, 42, 43]","[57, 7, 3, 1, 80, 18, 68, 61, 35, 81, 79, 67, 16]","[57, 7, 3, 1, 80, 18, 68, 61, 35, 81, 79, 67, 16]"
causal-gen-028,28,relation_statements,129,8,3,easy_answer_position,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,system-role,89,13,24.25,26.75,-26.75,24.25,0.0,True,True,"[26, 27, 28, 29, 30, 31, 32, 33, 39, 40, 41, 42, 43]",[88],"[57, 7, 3, 1, 80, 18, 68, 61, 35, 81, 79, 67, 16]"
causal-gen-028,28,relation_statements,129,8,3,donor_number_tokens,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,system-role,89,13,24.25,26.75,-26.75,-26.625,-50.875,True,False,"[26, 27, 28, 29, 30, 31, 32, 33, 39, 40, 41, 42, 43]","[26, 27, 28, 29, 30, 31, 32, 33, 39, 40, 41, 42, 43]","[57, 7, 3, 1, 80, 18, 68, 61, 35, 81, 79, 67, 16]"
causal-gen-028,28,relation_statements,129,8,3,donor_random_positions,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,system-role,89,13,24.25,26.75,-26.75,24.5,0.25,True,True,"[26, 27, 28, 29, 30, 31, 32, 33, 39, 40, 41, 42, 43]","[57, 7, 3, 1, 80, 18, 68, 61, 35, 81, 79, 67, 16]","[57, 7, 3, 1, 80, 18, 68, 61, 35, 81, 79, 67, 16]"
causal-gen-028,28,relation_statements,129,8,3,donor_answer_position,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,system-role,89,13,24.25,26.75,-26.75,24.625,0.375,True,True,"[26, 27, 28, 29, 30, 31, 32, 33, 39, 40, 41, 42, 43]",[88],"[57, 7, 3, 1, 80, 18, 68, 61, 35, 81, 79, 67, 16]"
causal-gen-029,29,relation_statements,130,9,3,easy_number_tokens,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,system-role,89,13,22.25,27.25,-27.5,23.625,1.375,True,True,"[26, 27, 28, 29, 30, 31, 32, 33, 39, 40, 41, 42, 43]","[36, 37, 38, 39, 40, 41, 42, 43, 26, 27, 28, 29, 30]","[5, 18, 85, 81, 70, 2, 59, 11, 64, 74, 46, 14, 19]"
causal-gen-029,29,relation_statements,130,9,3,easy_random_positions,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,system-role,89,13,22.25,27.25,-27.5,22.5,0.25,True,True,"[26, 27, 28, 29, 30, 31, 32, 33, 39, 40, 41, 42, 43]","[5, 18, 85, 81, 70, 2, 59, 11, 64, 74, 46, 14, 19]","[5, 18, 85, 81, 70, 2, 59, 11, 64, 74, 46, 14, 19]"
causal-gen-029,29,relation_statements,130,9,3,easy_answer_position,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,system-role,89,13,22.25,27.25,-27.5,22.25,0.0,True,True,"[26, 27, 28, 29, 30, 31, 32, 33, 39, 40, 41, 42, 43]",[88],"[5, 18, 85, 81, 70, 2, 59, 11, 64, 74, 46, 14, 19]"
causal-gen-029,29,relation_statements,130,9,3,donor_number_tokens,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,system-role,89,13,22.25,27.25,-27.5,-27.75,-50.0,True,False,"[26, 27, 28, 29, 30, 31, 32, 33, 39, 40, 41, 42, 43]","[26, 27, 28, 29, 30, 31, 32, 33, 39, 40, 41, 42, 43]","[5, 18, 85, 81, 70, 2, 59, 11, 64, 74, 46, 14, 19]"
causal-gen-029,29,relation_statements,130,9,3,donor_random_positions,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,system-role,89,13,22.25,27.25,-27.5,22.5,0.25,True,True,"[26, 27, 28, 29, 30, 31, 32, 33, 39, 40, 41, 42, 43]","[5, 18, 85, 81, 70, 2, 59, 11, 64, 74, 46, 14, 19]","[5, 18, 85, 81, 70, 2, 59, 11, 64, 74, 46, 14, 19]"
causal-gen-029,29,relation_statements,130,9,3,donor_answer_position,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,system-role,89,13,22.25,27.25,-27.5,22.25,0.0,True,True,"[26, 27, 28, 29, 30, 31, 32, 33, 39, 40, 41, 42, 43]",[88],"[5, 18, 85, 81, 70, 2, 59, 11, 64, 74, 46, 14, 19]"
causal-gen-030,30,relation_statements,131,0,4,easy_number_tokens,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,system-role,90,14,25.5,27.875,-21.5,26.125,0.625,True,True,"[26, 27, 28, 29, 30, 31, 32, 33, 34, 40, 41, 42, 43, 44]","[36, 37, 38, 39, 40, 41, 42, 43, 44, 26, 27, 28, 29, 30]","[68, 49, 2, 52, 45, 51, 53, 38, 22, 7, 50, 61, 39, 21]"
causal-gen-030,30,relation_statements,131,0,4,easy_random_positions,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,system-role,90,14,25.5,27.875,-21.5,22.5,-3.0,True,True,"[26, 27, 28, 29, 30, 31, 32, 33, 34, 40, 41, 42, 43, 44]","[68, 49, 2, 52, 45, 51, 53, 38, 22, 7, 50, 61, 39, 21]","[68, 49, 2, 52, 45, 51, 53, 38, 22, 7, 50, 61, 39, 21]"
causal-gen-030,30,relation_statements,131,0,4,easy_answer_position,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,system-role,90,14,25.5,27.875,-21.5,25.625,0.125,True,True,"[26, 27, 28, 29, 30, 31, 32, 33, 34, 40, 41, 42, 43, 44]",[89],"[68, 49, 2, 52, 45, 51, 53, 38, 22, 7, 50, 61, 39, 21]"
causal-gen-030,30,relation_statements,131,0,4,donor_number_tokens,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,system-role,90,14,25.5,27.875,-21.5,-21.5,-47.0,True,False,"[26, 27, 28, 29, 30, 31, 32, 33, 34, 40, 41, 42, 43, 44]","[26, 27, 28, 29, 30, 31, 32, 33, 34, 40, 41, 42, 43, 44]","[68, 49, 2, 52, 45, 51, 53, 38, 22, 7, 50, 61, 39, 21]"
causal-gen-030,30,relation_statements,131,0,4,donor_random_positions,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,system-role,90,14,25.5,27.875,-21.5,25.125,-0.375,True,True,"[26, 27, 28, 29, 30, 31, 32, 33, 34, 40, 41, 42, 43, 44]","[68, 49, 2, 52, 45, 51, 53, 38, 22, 7, 50, 61, 39, 21]","[68, 49, 2, 52, 45, 51, 53, 38, 22, 7, 50, 61, 39, 21]"
causal-gen-030,30,relation_statements,131,0,4,donor_answer_position,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,system-role,90,14,25.5,27.875,-21.5,25.625,0.125,True,True,"[26, 27, 28, 29, 30, 31, 32, 33, 34, 40, 41, 42, 43, 44]",[89],"[68, 49, 2, 52, 45, 51, 53, 38, 22, 7, 50, 61, 39, 21]"
causal-gen-031,31,relation_statements,132,1,4,easy_number_tokens,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,system-role,90,14,23.75,26.5,-18.0,24.5,0.75,True,True,"[26, 27, 28, 29, 30, 31, 32, 33, 34, 40, 41, 42, 43, 44]","[36, 37, 38, 39, 40, 41, 42, 43, 44, 26, 27, 28, 29, 30]","[38, 87, 7, 12, 59, 84, 14, 39, 45, 56, 81, 9, 54, 46]"
causal-gen-031,31,relation_statements,132,1,4,easy_random_positions,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,system-role,90,14,23.75,26.5,-18.0,19.875,-3.875,True,True,"[26, 27, 28, 29, 30, 31, 32, 33, 34, 40, 41, 42, 43, 44]","[38, 87, 7, 12, 59, 84, 14, 39, 45, 56, 81, 9, 54, 46]","[38, 87, 7, 12, 59, 84, 14, 39, 45, 56, 81, 9, 54, 46]"
causal-gen-031,31,relation_statements,132,1,4,easy_answer_position,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,system-role,90,14,23.75,26.5,-18.0,23.625,-0.125,True,True,"[26, 27, 28, 29, 30, 31, 32, 33, 34, 40, 41, 42, 43, 44]",[89],"[38, 87, 7, 12, 59, 84, 14, 39, 45, 56, 81, 9, 54, 46]"
causal-gen-031,31,relation_statements,132,1,4,donor_number_tokens,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,system-role,90,14,23.75,26.5,-18.0,-18.25,-42.0,True,False,"[26, 27, 28, 29, 30, 31, 32, 33, 34, 40, 41, 42, 43, 44]","[26, 27, 28, 29, 30, 31, 32, 33, 34, 40, 41, 42, 43, 44]","[38, 87, 7, 12, 59, 84, 14, 39, 45, 56, 81, 9, 54, 46]"
causal-gen-031,31,relation_statements,132,1,4,donor_random_positions,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,system-role,90,14,23.75,26.5,-18.0,24.25,0.5,True,True,"[26, 27, 28, 29, 30, 31, 32, 33, 34, 40, 41, 42, 43, 44]","[38, 87, 7, 12, 59, 84, 14, 39, 45, 56, 81, 9, 54, 46]","[38, 87, 7, 12, 59, 84, 14, 39, 45, 56, 81, 9, 54, 46]"
causal-gen-031,31,relation_statements,132,1,4,donor_answer_position,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,system-role,90,14,23.75,26.5,-18.0,23.75,0.0,True,True,"[26, 27, 28, 29, 30, 31, 32, 33, 34, 40, 41, 42, 43, 44]",[89],"[38, 87, 7, 12, 59, 84, 14, 39, 45, 56, 81, 9, 54, 46]"
causal-gen-032,32,relation_statements,133,2,4,easy_number_tokens,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,system-role,90,14,24.25,27.375,-17.5,24.375,0.125,True,True,"[26, 27, 28, 29, 30, 31, 32, 33, 34, 40, 41, 42, 43, 44]","[36, 37, 38, 39, 40, 41, 42, 43, 44, 26, 27, 28, 29, 30]","[86, 63, 49, 51, 22, 74, 13, 17, 57, 54, 66, 36, 75, 14]"
causal-gen-032,32,relation_statements,133,2,4,easy_random_positions,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,system-role,90,14,24.25,27.375,-17.5,24.0,-0.25,True,True,"[26, 27, 28, 29, 30, 31, 32, 33, 34, 40, 41, 42, 43, 44]","[86, 63, 49, 51, 22, 74, 13, 17, 57, 54, 66, 36, 75, 14]","[86, 63, 49, 51, 22, 74, 13, 17, 57, 54, 66, 36, 75, 14]"
causal-gen-032,32,relation_statements,133,2,4,easy_answer_position,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,system-role,90,14,24.25,27.375,-17.5,24.375,0.125,True,True,"[26, 27, 28, 29, 30, 31, 32, 33, 34, 40, 41, 42, 43, 44]",[89],"[86, 63, 49, 51, 22, 74, 13, 17, 57, 54, 66, 36, 75, 14]"
causal-gen-032,32,relation_statements,133,2,4,donor_number_tokens,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,system-role,90,14,24.25,27.375,-17.5,-17.5,-41.75,True,False,"[26, 27, 28, 29, 30, 31, 32, 33, 34, 40, 41, 42, 43, 44]","[26, 27, 28, 29, 30, 31, 32, 33, 34, 40, 41, 42, 43, 44]","[86, 63, 49, 51, 22, 74, 13, 17, 57, 54, 66, 36, 75, 14]"
causal-gen-032,32,relation_statements,133,2,4,donor_random_positions,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,system-role,90,14,24.25,27.375,-17.5,24.375,0.125,True,True,"[26, 27, 28, 29, 30, 31, 32, 33, 34, 40, 41, 42, 43, 44]","[86, 63, 49, 51, 22, 74, 13, 17, 57, 54, 66, 36, 75, 14]","[86, 63, 49, 51, 22, 74, 13, 17, 57, 54, 66, 36, 75, 14]"
causal-gen-032,32,relation_statements,133,2,4,donor_answer_position,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,system-role,90,14,24.25,27.375,-17.5,24.375,0.125,True,True,"[26, 27, 28, 29, 30, 31, 32, 33, 34, 40, 41, 42, 43, 44]",[89],"[86, 63, 49, 51, 22, 74, 13, 17, 57, 54, 66, 36, 75, 14]"
causal-gen-033,33,relation_statements,134,3,4,easy_number_tokens,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,system-role,90,14,24.0,27.0,-20.0,24.375,0.375,True,True,"[26, 27, 28, 29, 30, 31, 32, 33, 34, 40, 41, 42, 43, 44]","[36, 37, 38, 39, 40, 41, 42, 43, 44, 26, 27, 28, 29, 30]","[75, 88, 71, 78, 15, 55, 62, 12, 64, 5, 6, 69, 50, 38]"
causal-gen-033,33,relation_statements,134,3,4,easy_random_positions,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,system-role,90,14,24.0,27.0,-20.0,23.125,-0.875,True,True,"[26, 27, 28, 29, 30, 31, 32, 33, 34, 40, 41, 42, 43, 44]","[75, 88, 71, 78, 15, 55, 62, 12, 64, 5, 6, 69, 50, 38]","[75, 88, 71, 78, 15, 55, 62, 12, 64, 5, 6, 69, 50, 38]"
causal-gen-033,33,relation_statements,134,3,4,easy_answer_position,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,system-role,90,14,24.0,27.0,-20.0,24.0,0.0,True,True,"[26, 27, 28, 29, 30, 31, 32, 33, 34, 40, 41, 42, 43, 44]",[89],"[75, 88, 71, 78, 15, 55, 62, 12, 64, 5, 6, 69, 50, 38]"
causal-gen-033,33,relation_statements,134,3,4,donor_number_tokens,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,system-role,90,14,24.0,27.0,-20.0,-20.25,-44.25,True,False,"[26, 27, 28, 29, 30, 31, 32, 33, 34, 40, 41, 42, 43, 44]","[26, 27, 28, 29, 30, 31, 32, 33, 34, 40, 41, 42, 43, 44]","[75, 88, 71, 78, 15, 55, 62, 12, 64, 5, 6, 69, 50, 38]"
causal-gen-033,33,relation_statements,134,3,4,donor_random_positions,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,system-role,90,14,24.0,27.0,-20.0,23.75,-0.25,True,True,"[26, 27, 28, 29, 30, 31, 32, 33, 34, 40, 41, 42, 43, 44]","[75, 88, 71, 78, 15, 55, 62, 12, 64, 5, 6, 69, 50, 38]","[75, 88, 71, 78, 15, 55, 62, 12, 64, 5, 6, 69, 50, 38]"
causal-gen-033,33,relation_statements,134,3,4,donor_answer_position,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,system-role,90,14,24.0,27.0,-20.0,24.0,0.0,True,True,"[26, 27, 28, 29, 30, 31, 32, 33, 34, 40, 41, 42, 43, 44]",[89],"[75, 88, 71, 78, 15, 55, 62, 12, 64, 5, 6, 69, 50, 38]"
causal-gen-034,34,relation_statements,135,4,4,easy_number_tokens,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,system-role,90,14,24.375,27.375,-19.75,24.625,0.25,True,True,"[26, 27, 28, 29, 30, 31, 32, 33, 34, 40, 41, 42, 43, 44]","[36, 37, 38, 39, 40, 41, 42, 43, 44, 26, 27, 28, 29, 30]","[85, 56, 84, 70, 55, 1, 69, 50, 38, 47, 2, 36, 48, 75]"
causal-gen-034,34,relation_statements,135,4,4,easy_random_positions,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,system-role,90,14,24.375,27.375,-19.75,17.0,-7.375,True,True,"[26, 27, 28, 29, 30, 31, 32, 33, 34, 40, 41, 42, 43, 44]","[85, 56, 84, 70, 55, 1, 69, 50, 38, 47, 2, 36, 48, 75]","[85, 56, 84, 70, 55, 1, 69, 50, 38, 47, 2, 36, 48, 75]"
causal-gen-034,34,relation_statements,135,4,4,easy_answer_position,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,system-role,90,14,24.375,27.375,-19.75,24.625,0.25,True,True,"[26, 27, 28, 29, 30, 31, 32, 33, 34, 40, 41, 42, 43, 44]",[89],"[85, 56, 84, 70, 55, 1, 69, 50, 38, 47, 2, 36, 48, 75]"
causal-gen-034,34,relation_statements,135,4,4,donor_number_tokens,2,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554,system-role,90,14,24.375,27.375,-19.75,-19.875,-44.25,True,False,"[26, 27, 28, 29, 30, 31, 32, 33, 34, 40, 41, 42, 43, 44]","[26, 27, 28, 29, 30, 31, 32, 33, 34, 40, 41, 42, 43, 44]","[85, 56, 84, 70, 55, 1, 69, 50, 38, 47, 2, 36, 48, 75]"
